ensembl_gene_id	gene_biotype	gene	percentage_gene_gc_content	total_counts	n_cells_by_counts
ENSG00000197386	protein_coding	HTT	45.83	1774	1439
ENSG00000197405	protein_coding	C5AR1	49.69	103	87
ENSG00000197429	protein_coding	IPP	42.35	71	68
ENSG00000197430	protein_coding	OPALIN	41.61	49970	8176
ENSG00000197448	protein_coding	GSTK1	41.49	292	270
ENSG00000197451	protein_coding	HNRNPAB	53.61	4323	3463
ENSG00000197457	protein_coding	STMN3	59.38	15433	2972
ENSG00000197461	protein_coding	PDGFA	60.14	4619	3405
ENSG00000197479	protein_coding	PCDHB11	48.56	27	12
ENSG00000197483	protein_coding	ZNF628	62.42	134	121
ENSG00000197497	protein_coding	ZNF665	45.26	181	158
ENSG00000197498	protein_coding	RPF2	42.58	761	700
ENSG00000197530	protein_coding	MIB2	66.41	956	882
ENSG00000197535	protein_coding	MYO5A	39.92	2143	1401
ENSG00000197548	protein_coding	ATG7	43.27	699	658
ENSG00000197555	protein_coding	SIPA1L1	39.56	746	610
ENSG00000197558	protein_coding	SSPO	61.01	72	63
ENSG00000197562	protein_coding	RAB40C	56.81	1897	1716
ENSG00000197563	protein_coding	PIGN	38.03	468	445
ENSG00000197576	protein_coding	HOXA4	56.95	10	8
ENSG00000197579	protein_coding	TOPORS	42.02	1146	1042
ENSG00000197584	protein_coding	KCNMB2	37.71	1003	646
ENSG00000197586	protein_coding	ENTPD6	50.78	451	409
ENSG00000197594	protein_coding	ENPP1	38.19	390	363
ENSG00000197601	protein_coding	FAR1	36.04	2939	2346
ENSG00000197622	protein_coding	CDC42SE1	46.96	2550	2196
ENSG00000197629	protein_coding	MPEG1	46.97	467	382
ENSG00000197694	protein_coding	SPTAN1	46.82	1958	1480
ENSG00000197696	protein_coding	NMB	56.33	21	19
ENSG00000197702	protein_coding	PARVA	43.49	315	290
ENSG00000197705	protein_coding	KLHL14	38.99	70	62
ENSG00000197713	protein_coding	RPE	38.52	232	203
ENSG00000197721	protein_coding	CR1L	40.5	817	774
ENSG00000197724	protein_coding	PHF2	51.46	576	551
ENSG00000197728	protein_coding	RPS26	47.33	26431	9762
ENSG00000197746	protein_coding	PSAP	47.68	20805	8722
ENSG00000197747	protein_coding	S100A10	44.94	220	165
ENSG00000197753	protein_coding	LHFPL5	44.84	175	159
ENSG00000197756	protein_coding	RPL37A	44.42	49832	11573
ENSG00000197771	protein_coding	MCMBP	41.74	506	482
ENSG00000197774	protein_coding	EME2	64.46	37	35
ENSG00000197776	protein_coding	KLHDC1	39.77	1086	985
ENSG00000197780	protein_coding	TAF13	43.53	7855	5161
ENSG00000197785	protein_coding	ATAD3A	59.87	846	785
ENSG00000197798	protein_coding	FAM118B	41.78	903	822
ENSG00000197818	protein_coding	SLC9A8	45.56	623	579
ENSG00000197837	protein_coding	HIST4H4	49.57	1447	1217
ENSG00000197858	protein_coding	GPAA1	64.3	975	890
ENSG00000197860	protein_coding	SGTB	39.79	152	140
ENSG00000197863	protein_coding	ZNF790	42.57	51	20
ENSG00000197872	protein_coding	FAM49A	42.98	940	702
ENSG00000197885	protein_coding	NKIRAS1	42.91	4002	2997
ENSG00000197892	protein_coding	KIF13B	41.92	33	31
ENSG00000197894	protein_coding	ADH5	40.37	2903	2354
ENSG00000197912	protein_coding	SPG7	52.33	1201	1087
ENSG00000197921	protein_coding	HES5	68.47	41	35
ENSG00000197930	protein_coding	ERO1A	37.59	363	342
ENSG00000197943	protein_coding	PLCG2	46.99	43	41
ENSG00000197948	protein_coding	FCHSD1	52.82	39	35
ENSG00000197956	protein_coding	S100A6	58.51	3441	2286
ENSG00000197958	protein_coding	RPL12	51.25	9398	5725
ENSG00000197959	protein_coding	DNM3	37.28	6409	4014
ENSG00000197965	protein_coding	MPZL1	41.24	1923	1593
ENSG00000197969	protein_coding	VPS13A	35.88	558	489
ENSG00000197971	protein_coding	MBP	48.31	365924	9263
ENSG00000197980	protein_coding	LEKR1	36.07	371	346
ENSG00000198000	protein_coding	NOL8	38.87	762	700
ENSG00000198001	protein_coding	IRAK4	37.58	18	10
ENSG00000198010	protein_coding	DLGAP2	47.91	717	571
ENSG00000198015	protein_coding	MRPL42	39.33	7885	5115
ENSG00000198018	protein_coding	ENTPD7	39.77	29	26
ENSG00000198026	protein_coding	ZNF335	53.48	92	86
ENSG00000198028	protein_coding	ZNF560	42.49	2343	2026
ENSG00000198042	protein_coding	MAK16	39.93	1120	1016
ENSG00000198046	protein_coding	ZNF667	43.97	387	367
ENSG00000198053	protein_coding	SIRPA	51.36	3474	2202
ENSG00000198055	protein_coding	GRK6	54.65	664	596
ENSG00000198060	protein_coding	MARCH5	40.45	1965	1738
ENSG00000198087	protein_coding	CD2AP	36.38	887	829
ENSG00000198089	protein_coding	SFI1	46.58	52	50
ENSG00000198105	protein_coding	ZNF248	39.14	64	60
ENSG00000198121	protein_coding	LPAR1	38.26	16394	6557
ENSG00000198130	protein_coding	HIBCH	38.94	291	273
ENSG00000198133	protein_coding	TMEM229B	48.53	1297	1161
ENSG00000198142	protein_coding	SOWAHC	47.44	34	32
ENSG00000198146	protein_coding	ZNF770	37.91	398	379
ENSG00000198160	protein_coding	MIER1	36.15	1648	1501
ENSG00000198162	protein_coding	MAN1A2	35.34	4041	2965
ENSG00000198168	protein_coding	SVIP	36.62	4073	3195
ENSG00000198171	protein_coding	DDRGK1	54.35	9751	5834
ENSG00000198185	protein_coding	ZNF334	40.56	127	122
ENSG00000198189	protein_coding	HSD17B11	39.84	639	602
ENSG00000198198	protein_coding	SZT2	50.23	274	260
ENSG00000198208	protein_coding	RPS6KL1	55.36	459	394
ENSG00000198216	protein_coding	CACNA1E	43.9	449	377
ENSG00000198218	protein_coding	QRICH1	46.08	1719	1546
ENSG00000198223	protein_coding	CSF2RA	50.88	1232	1071
ENSG00000198231	protein_coding	DDX42	42	2328	1963
ENSG00000198246	protein_coding	SLC29A3	50.65	2300	1975
ENSG00000198252	protein_coding	STYX	38.28	18	16
ENSG00000198258	protein_coding	UBL5	52.38	18514	8155
ENSG00000198265	protein_coding	HELZ	38.17	1465	1229
ENSG00000198276	protein_coding	UCKL1	62.53	1071	977
ENSG00000198300	protein_coding	PEG3	45.74	6337	3183
ENSG00000198301	protein_coding	SDAD1	40.57	335	312
ENSG00000198315	protein_coding	ZKSCAN8	38.62	43	35
ENSG00000198355	protein_coding	PIM3	68.65	5000	3545
ENSG00000198356	protein_coding	GET3	53.33	3282	2650
ENSG00000198363	protein_coding	ASPH	38.17	2358	1571
ENSG00000198369	protein_coding	SPRED2	43.76	693	571
ENSG00000198373	protein_coding	WWP2	45.6	385	369
ENSG00000198380	protein_coding	GFPT1	39.5	1251	1114
ENSG00000198382	protein_coding	UVRAG	38.74	824	764
ENSG00000198399	protein_coding	ITSN2	39.9	1223	1134
ENSG00000198420	protein_coding	TCAF1	39.07	3496	2592
ENSG00000198431	protein_coding	TXNRD1	42.37	918	773
ENSG00000198435	protein_coding	NRARP	59.22	112	102
ENSG00000198440	protein_coding	ZNF583	38.95	31	29
ENSG00000198455	protein_coding	ZXDB	46.1	83	77
ENSG00000198478	protein_coding	SH3BGRL2	38.81	195	180
ENSG00000198483	protein_coding	ANKRD35	48.17	30	27
ENSG00000198492	protein_coding	YTHDF2	43.57	1356	1209
ENSG00000198498	protein_coding	TMA16	36.88	843	760
ENSG00000198513	protein_coding	ATL1	37.9	796	676
ENSG00000198517	protein_coding	MAFK	63.41	120	112
ENSG00000198522	protein_coding	GPN1	41.23	857	794
ENSG00000198546	protein_coding	ZNF511	55.28	1206	1107
ENSG00000198561	protein_coding	CTNND1	42.81	1474	1340
ENSG00000198563	protein_coding	DDX39B	47.24	3835	3144
ENSG00000198569	protein_coding	SLC34A3	66.85	20	16
ENSG00000198576	protein_coding	ARC	66.77	941	837
ENSG00000198585	protein_coding	NUDT16	48.83	2894	2296
ENSG00000198586	protein_coding	TLK1	38.08	910	846
ENSG00000198589	protein_coding	LRBA	36.23	613	561
ENSG00000198597	protein_coding	ZNF536	46.3	5066	3705
ENSG00000198598	protein_coding	MMP17	61.93	1494	923
ENSG00000198604	protein_coding	BAZ1A	39.75	27	24
ENSG00000198612	protein_coding	COPS8	38.3	3707	2924
ENSG00000198625	protein_coding	MDM4	42.52	1892	1679
ENSG00000198626	protein_coding	RYR2	38.53	502	436
ENSG00000198642	protein_coding	KLHL9	39.39	526	481
ENSG00000198648	protein_coding	STK39	40.12	3006	2489
ENSG00000198663	protein_coding	C6orf89	42.84	3463	2849
ENSG00000198677	protein_coding	TTC37	35.57	21	19
ENSG00000198680	protein_coding	TUSC1	52.44	37	35
ENSG00000198689	protein_coding	SLC9A6	40.97	1503	1189
ENSG00000198690	protein_coding	FAN1	42.81	142	131
ENSG00000198692	protein_coding	EIF1AY	35.59	3802	3077
ENSG00000198700	protein_coding	IPO9	41.9	1550	1373
ENSG00000198707	protein_coding	CEP290	33.88	955	859
ENSG00000198715	protein_coding	GLMP	53.92	3145	2578
ENSG00000198720	protein_coding	ANKRD13B	55.54	1135	1022
ENSG00000198721	protein_coding	ECI2	41.7	1515	1382
ENSG00000198722	protein_coding	UNC13B	41.63	141	130
ENSG00000198728	protein_coding	LDB1	55.59	1128	1016
ENSG00000198729	protein_coding	PPP1R14C	43.92	885	625
ENSG00000198730	protein_coding	CTR9	40.97	2603	2172
ENSG00000198732	protein_coding	SMOC1	45.43	438	410
ENSG00000198736	protein_coding	MSRB1	58.61	5688	4149
ENSG00000198739	protein_coding	LRRTM3	35.7	1406	959
ENSG00000198740	protein_coding	ZNF652	41.52	1305	1181
ENSG00000198742	protein_coding	SMURF1	42.72	1279	1175
ENSG00000198743	protein_coding	SLC5A3	39.02	1403	1220
ENSG00000198746	protein_coding	GPATCH3	50.12	42	40
ENSG00000198752	protein_coding	CDC42BPB	48.99	1194	1078
ENSG00000198753	protein_coding	PLXNB3	66.13	2403	1973
ENSG00000198755	protein_coding	RPL10A	56.98	14737	6964
ENSG00000198756	protein_coding	COLGALT2	40.44	24	22
ENSG00000198771	protein_coding	RCSD1	46.59	290	257
ENSG00000198780	protein_coding	FAM169A	38.67	251	225
ENSG00000198783	protein_coding	ZNF830	42.67	874	809
ENSG00000198785	protein_coding	GRIN3A	38.53	2777	1013
ENSG00000198791	protein_coding	CNOT7	36.74	2630	2137
ENSG00000198792	protein_coding	TMEM184B	53.5	1452	1285
ENSG00000198793	protein_coding	MTOR	44.54	1338	1197
ENSG00000198794	protein_coding	SCAMP5	48.31	5892	4060
ENSG00000198797	protein_coding	BRINP2	41.88	996	738
ENSG00000198799	protein_coding	LRIG2	41.19	411	394
ENSG00000198815	protein_coding	FOXJ3	38.57	668	633
ENSG00000198816	protein_coding	ZNF358	60.97	784	746
ENSG00000198818	protein_coding	SFT2D1	43.21	2049	1693
ENSG00000198822	protein_coding	GRM3	36.97	761	706
ENSG00000198824	protein_coding	CHAMP1	42.87	486	438
ENSG00000198825	protein_coding	INPP5F	41.23	6074	4250
ENSG00000198833	protein_coding	UBE2J1	39.93	1743	1485
ENSG00000198835	protein_coding	GJC2	62.35	10298	5412
ENSG00000198836	protein_coding	OPA1	36.98	2146	1814
ENSG00000198837	protein_coding	DENND4B	56.5	425	403
ENSG00000198838	protein_coding	RYR3	41.56	12	8
ENSG00000198839	protein_coding	ZNF277	37.35	639	612
ENSG00000198841	protein_coding	KTI12	55.33	474	420
ENSG00000198844	protein_coding	ARHGEF15	55.26	256	226
ENSG00000198846	protein_coding	TOX	37.57	202	157
ENSG00000198853	protein_coding	RUSC2	44.22	2128	1811
ENSG00000198855	protein_coding	FICD	50.26	182	174
ENSG00000198856	protein_coding	OSTC	39.57	4950	3752
ENSG00000198858	protein_coding	R3HDM4	58.93	4282	3362
ENSG00000198860	protein_coding	TSEN15	38.96	569	535
ENSG00000198862	protein_coding	LTN1	36.74	767	722
ENSG00000198863	protein_coding	RUNDC1	47.47	637	601
ENSG00000198873	protein_coding	GRK5	50.47	93	83
ENSG00000198874	protein_coding	TYW1	41.67	469	420
ENSG00000198876	protein_coding	DCAF12	45.99	1581	1457
ENSG00000198887	protein_coding	SMC5	36.37	486	468
ENSG00000198890	protein_coding	PRMT6	39.33	660	622
ENSG00000198892	protein_coding	SHISA4	58.4	32739	8793
ENSG00000198894	protein_coding	CIPC	42.97	2150	1868
ENSG00000198898	protein_coding	CAPZA2	38.99	7620	4915
ENSG00000198900	protein_coding	TOP1	39.86	6551	4550
ENSG00000198908	protein_coding	BHLHB9	42.71	340	300
ENSG00000198910	protein_coding	L1CAM	59.97	1343	855
ENSG00000198911	protein_coding	SREBF2	48.21	2996	2489
ENSG00000198912	protein_coding	C1orf174	49.32	2634	2208
ENSG00000198914	protein_coding	POU3F3	62	3406	2560
ENSG00000198915	protein_coding	RASGEF1A	56.36	1137	863
ENSG00000198918	protein_coding	RPL39	46.07	10854	6290
ENSG00000198919	protein_coding	DZIP3	35.7	1166	1010
ENSG00000198920	protein_coding	KIAA0753	41.53	399	358
ENSG00000198924	protein_coding	DCLRE1A	36.75	245	236
ENSG00000198925	protein_coding	ATG9A	55.52	2193	1876
ENSG00000198931	protein_coding	APRT	64.29	1702	1322
ENSG00000198932	protein_coding	GPRASP1	49.32	2014	1442
ENSG00000198933	protein_coding	TBKBP1	58.66	216	199
ENSG00000198934	protein_coding	MAGEE1	54.03	1726	1368
ENSG00000198937	protein_coding	CCDC167	52.28	1257	1109
ENSG00000198939	protein_coding	ZFP2	42.31	838	780
ENSG00000198944	protein_coding	SOWAHA	57.68	264	252
ENSG00000198945	protein_coding	L3MBTL3	38.41	74	69
ENSG00000198947	protein_coding	DMD	36.42	356	311
ENSG00000198948	protein_coding	MFAP3L	42.91	643	598
ENSG00000198951	protein_coding	NAGA	53.26	114	104
ENSG00000198952	protein_coding	SMG5	49.82	932	876
ENSG00000198954	protein_coding	KIF1BP	43.19	4025	3134
ENSG00000198959	protein_coding	TGM2	52.67	21	19
ENSG00000198960	protein_coding	ARMCX6	51.56	19	17
ENSG00000198961	protein_coding	PJA2	37.65	5225	3196
ENSG00000198964	protein_coding	SGMS1	39.37	774	730
ENSG00000203485	protein_coding	INF2	63.24	3345	2646
ENSG00000203618	protein_coding	GP1BB	70.83	19	15
ENSG00000203666	protein_coding	EFCAB2	42.37	581	532
ENSG00000203667	protein_coding	COX20	38.72	2828	2360
ENSG00000203668	protein_coding	CHML	37.83	96	89
ENSG00000203705	protein_coding	TATDN3	40.56	423	387
ENSG00000203724	protein_coding	C1orf53	40.5	1303	1110
ENSG00000203727	protein_coding	SAMD5	39.37	136	123
ENSG00000203760	protein_coding	CENPW	35.46	224	213
ENSG00000203772	protein_coding	SPRN	66.04	950	722
ENSG00000203778	protein_coding	FAM229B	36.13	1355	1235
ENSG00000203780	protein_coding	FANK1	41.49	7	5
ENSG00000203805	protein_coding	PLPP4	42.31	202	162
ENSG00000203814	protein_coding	HIST2H2BF	41.91	171	158
ENSG00000203877	protein_coding	RIPPLY2	42.89	85	70
ENSG00000203879	protein_coding	GDI1	59.79	9465	5527
ENSG00000203880	protein_coding	PCMTD2	45.7	1043	973
ENSG00000203952	protein_coding	CCDC160	40.28	12	10
ENSG00000204010	protein_coding	IFIT1B	43.27	15	12
ENSG00000204052	protein_coding	LRRC73	62.83	938	795
ENSG00000204065	protein_coding	TCEAL5	50.23	2206	1226
ENSG00000204070	protein_coding	SYS1	49.54	11374	6752
ENSG00000204084	protein_coding	INPP5B	46.64	844	787
ENSG00000204103	protein_coding	MAFB	56.42	1901	1310
ENSG00000204104	protein_coding	TRAF3IP1	44.5	90	86
ENSG00000204116	protein_coding	CHIC1	37.63	320	297
ENSG00000204120	protein_coding	GIGYF2	39.44	1868	1655
ENSG00000204130	protein_coding	RUFY2	40.87	1349	1200
ENSG00000204131	protein_coding	NHSL2	45.33	396	340
ENSG00000204138	protein_coding	PHACTR4	42.87	1205	1084
ENSG00000204160	protein_coding	ZDHHC18	51.6	206	196
ENSG00000204178	protein_coding	MACO1	40.69	1918	1655
ENSG00000204186	protein_coding	ZDBF2	37.54	139	126
ENSG00000204217	protein_coding	BMPR2	41.12	1626	1408
ENSG00000204231	protein_coding	RXRB	53.95	1020	934
ENSG00000204237	protein_coding	OXLD1	62.12	468	449
ENSG00000204248	protein_coding	COL11A2	56.6	1460	1185
ENSG00000204291	protein_coding	COL15A1	46.99	18	16
ENSG00000204310	protein_coding	AGPAT1	50.57	1166	1073
ENSG00000204316	protein_coding	MRPL38	57.66	1793	1497
ENSG00000204347	protein_coding	BTBD17	58.43	34	31
ENSG00000204351	protein_coding	SKIV2L	54.12	927	860
ENSG00000204356	protein_coding	NELFE	49.44	1339	1225
ENSG00000204370	protein_coding	SDHD	41.76	4056	3105
ENSG00000204381	protein_coding	LAYN	44.3	171	134
ENSG00000204406	protein_coding	MBD5	36.28	844	712
ENSG00000204442	protein_coding	FAM155A	37.44	958	695
ENSG00000204498	protein_coding	NFKBIL1	48.1	765	701
ENSG00000204569	protein_coding	PPP1R10	46.35	1215	1124
ENSG00000204574	protein_coding	ABCF1	47.94	2766	2335
ENSG00000204634	protein_coding	TBC1D8	44.32	32	21
ENSG00000204673	protein_coding	AKT1S1	59.67	4070	3248
ENSG00000204764	protein_coding	RANBP17	37.4	29	27
ENSG00000204815	protein_coding	TTC25	50.31	32	30
ENSG00000204842	protein_coding	ATXN2	42.52	3420	2789
ENSG00000204843	protein_coding	DCTN1	49.96	1267	1011
ENSG00000204851	protein_coding	PNMA8B	61.56	5037	3018
ENSG00000204856	protein_coding	FAM216A	43.73	2176	1666
ENSG00000204859	protein_coding	ZBTB48	57.77	42	40
ENSG00000204899	protein_coding	MZT1	38.81	2798	2138
ENSG00000204922	protein_coding	UQCC3	52.84	7040	4838
ENSG00000204954	protein_coding	C12orf73	40.61	272	257
ENSG00000204977	protein_coding	TRIM13	41.26	1979	1687
ENSG00000204991	protein_coding	SPIRE2	54.79	116	106
ENSG00000205002	protein_coding	AARD	43.16	200	168
ENSG00000205060	protein_coding	SLC35B4	40.4	833	764
ENSG00000205090	protein_coding	TMEM240	66.8	731	607
ENSG00000205116	protein_coding	TMEM88B	70.6	23250	7544
ENSG00000205129	protein_coding	C4orf47	37.11	65	57
ENSG00000205133	protein_coding	TRIQK	34.5	326	269
ENSG00000205138	protein_coding	SDHAF1	63.38	3288	2736
ENSG00000205155	protein_coding	PSENEN	49.79	6600	4681
ENSG00000205189	protein_coding	ZBTB10	38.89	51	47
ENSG00000205208	protein_coding	C4orf46	41.1	207	192
ENSG00000205220	protein_coding	PSMB10	62.06	3402	2234
ENSG00000205250	protein_coding	E2F4	56.56	841	796
ENSG00000205268	protein_coding	PDE7A	37.7	697	653
ENSG00000205269	protein_coding	TMEM170B	37.06	872	816
ENSG00000205279	protein_coding	CTXN3	40.41	54	49
ENSG00000205302	protein_coding	SNX2	35.79	2093	1856
ENSG00000205309	protein_coding	NT5M	49.17	1191	1082
ENSG00000205323	protein_coding	SARNP	42.46	6841	4623
ENSG00000205336	protein_coding	ADGRG1	55.51	2399	2073
ENSG00000205339	protein_coding	IPO7	40.39	1514	1341
ENSG00000205356	protein_coding	TECPR1	56.22	2135	1802
ENSG00000205423	protein_coding	CNEP1R1	40.53	1875	1703
ENSG00000205544	protein_coding	TMEM256	57.35	19021	8516
ENSG00000205581	protein_coding	HMGN1	42.26	5349	3824
ENSG00000205593	protein_coding	DENND6B	60.21	447	424
ENSG00000205629	protein_coding	LCMT1	45.35	2345	1906
ENSG00000205643	protein_coding	CDPF1	56.94	1180	1084
ENSG00000205659	protein_coding	LIN52	40.2	581	542
ENSG00000205726	protein_coding	ITSN1	42.47	785	684
ENSG00000205755	protein_coding	CRLF2	46.96	574	485
ENSG00000205758	protein_coding	CRYZL1	41.59	2992	2359
ENSG00000205765	protein_coding	C5orf51	36.01	1346	1229
ENSG00000205795	protein_coding	CYS1	53.23	214	166
ENSG00000205808	protein_coding	PLPP6	47.63	641	604
ENSG00000205903	protein_coding	ZNF316	60.32	207	195
ENSG00000205927	protein_coding	OLIG2	58.86	6569	4143
ENSG00000205937	protein_coding	RNPS1	49.16	666	620
ENSG00000205944	protein_coding	DAZ2	35.44	14	12
ENSG00000205978	protein_coding	NYNRIN	52.76	155	144
ENSG00000206199	protein_coding	ANKUB1	36.93	826	738
ENSG00000206418	protein_coding	RAB12	42.23	968	849
ENSG00000206432	protein_coding	TMEM200C	44.76	230	211
ENSG00000206527	protein_coding	HACD2	40.51	1773	1570
ENSG00000206538	protein_coding	VGLL3	36.27	19	11
ENSG00000206560	protein_coding	ANKRD28	37.11	345	321
ENSG00000206562	protein_coding	METTL6	42.52	516	492
ENSG00000206579	protein_coding	XKR4	40.16	148	123
ENSG00000211445	protein_coding	GPX3	53.03	2051	618
ENSG00000211448	protein_coding	DIO2	37.62	19	16
ENSG00000211455	protein_coding	STK38L	37.77	128	117
ENSG00000211456	protein_coding	SACM1L	38	1077	984
ENSG00000211460	protein_coding	TSN	44	5379	3928
ENSG00000211584	protein_coding	SLC48A1	52.68	33444	9246
ENSG00000212864	protein_coding	RNF208	68.39	3006	2189
ENSG00000213015	protein_coding	ZNF580	57.45	1202	1098
ENSG00000213023	protein_coding	SYT3	53.83	892	740
ENSG00000213024	protein_coding	NUP62	54.29	454	427
ENSG00000213047	protein_coding	DENND1B	34.32	90	81
ENSG00000213064	protein_coding	SFT2D2	43.38	1081	993
ENSG00000213066	protein_coding	FGFR1OP	40.97	651	620
ENSG00000213079	protein_coding	SCAF8	37.66	579	549
ENSG00000213088	protein_coding	ACKR1	54.48	452	367
ENSG00000213123	protein_coding	TCTEX1D2	45.15	1888	1684
ENSG00000213139	protein_coding	CRYGS	37.09	20	18
ENSG00000213145	protein_coding	CRIP1	68.07	254	227
ENSG00000213186	protein_coding	TRIM59	42.27	6496	4166
ENSG00000213190	protein_coding	MLLT11	46.4	17823	3929
ENSG00000213203	protein_coding	GIMAP1	45.7	128	120
ENSG00000213221	protein_coding	DNLZ	64.43	5715	4064
ENSG00000213246	protein_coding	SUPT4H1	47.01	5661	4226
ENSG00000213281	protein_coding	NRAS	38.66	3910	3058
ENSG00000213316	protein_coding	LTC4S	67.09	3351	1539
ENSG00000213337	protein_coding	ANKRD39	51.5	1546	1361
ENSG00000213339	protein_coding	QTRT1	52.81	700	657
ENSG00000213341	protein_coding	CHUK	38.38	2719	2342
ENSG00000213366	protein_coding	GSTM2	46.7	3351	2517
ENSG00000213380	protein_coding	COG8	52.3	1571	1409
ENSG00000213397	protein_coding	HAUS7	58.62	415	384
ENSG00000213424	protein_coding	KRT222	35.74	571	488
ENSG00000213445	protein_coding	SIPA1	60.74	899	791
ENSG00000213463	protein_coding	SYNJ2BP	39.55	1801	1518
ENSG00000213465	protein_coding	ARL2	55.28	13137	6841
ENSG00000213512	protein_coding	GBP7	37.88	37	31
ENSG00000213523	protein_coding	SRA1	45.85	5414	4089
ENSG00000213551	protein_coding	DNAJC9	40	1244	1107
ENSG00000213578	protein_coding	CPLX3	52.88	1635	697
ENSG00000213585	protein_coding	VDAC1	47.29	8184	4196
ENSG00000213593	protein_coding	TMX2	45.19	5830	3462
ENSG00000213614	protein_coding	HEXA	45.73	4401	2669
ENSG00000213619	protein_coding	NDUFS3	48.67	3201	2433
ENSG00000213625	protein_coding	LEPROT	40.78	6420	4423
ENSG00000213626	protein_coding	LBH	46.96	1318	1140
ENSG00000213639	protein_coding	PPP1CB	38.98	4717	3618
ENSG00000213672	protein_coding	NCKIPSD	56.62	341	320
ENSG00000213694	protein_coding	S1PR3	49.32	129	99
ENSG00000213699	protein_coding	SLC35F6	52.66	1023	963
ENSG00000213741	protein_coding	RPS29	43.43	43637	10757
ENSG00000213760	protein_coding	ATP6V1G2	49.67	13355	2603
ENSG00000213782	protein_coding	DDX47	40.84	975	896
